group	8_no_PLL	16	24	48	72
FFT	4818.221682299599	8886.597818988015	13107.61116601703	22755.89625095396	30014.95336900786
bubble_sort	4664.364253960752	8814.973715566637	13153.815871718582	24717.44363850505	35460.31512729772
dijkstra	4668.870942182256	8799.074964913709	12812.276008801584	22365.586417061942	29730.812027340842
kalman	5146.345257883758	9585.843597394953	14163.686689740565	24792.392164036846	32689.31899606588
mat_mul	4285.099259390639	7956.954104155892	11750.899541945684	21152.77184380425	28734.530494326642
pointer_chase	5182.5481207318435	9667.905871321922	14337.880017560266	24371.489521801217	32360.088265701088
recursion	4268.896740853567	8027.043774047192	11971.10198504118	22201.609565882085	31256.963469141676
rsa_dec	4423.545700076247	8322.103749231925	12344.373071447331	22340.017900168048	31587.309882754373
rsa_enc	4556.8556773453865	8571.040915351645	12735.006287443117	22553.689402918662	30771.27427321214
sine	4807.103191695844	8828.87097440366	13068.384396678608	24345.845439463323	34031.53363488941
